148.15718793869019,31.28,1
149.56843543052673,30.21,1
150.9897496700287,29.34,1
152.39235591888428,29.9,1
153.81632280349731,30.93,1
155.22648525238037,29.69,1
156.63925457000732,33.45,1
158.04416036605835,32.97,1
159.46845412254333,31.52,1
160.80175757408142,30.41,1
162.15136075019836,29.14,1
163.48570036888123,28.9,1
164.83221435546875,29.07,1
166.2416331768036,29.1,1
167.65397143363953,29.03,1
169.00721430778503,28.9,1
170.3505256175995,28.93,1
171.6912190914154,28.93,1
173.0278491973877,28.93,1
174.3797378540039,30.72,1
175.78511667251587,29.55,1
177.20295810699463,30.38,1
178.54808402061462,29.28,1
179.88914346694946,29.93,1
181.22865843772888,29.1,1
182.58445143699646,33.38,1
183.92628455162048,32.55,1
185.26997208595276,31.38,1
186.6850357055664,30.21,1
188.02434539794922,29.07,1
189.43208169937134,28.79,1
190.7766728401184,28.93,1
192.11740517616272,28.93,1
199.42939972877502,0.66,0
200.7351200580597,0.66,0
202.0305097103119,0.59,0
203.346293926239,0.62,0
204.64343404769897,0.52,0
205.99260354042053,0.55,0
207.2854871749878,0.62,0
208.583491563797,0.48,0
213.16110610961914,24.48,1
214.5796618461609,27.03,1
215.93297147750854,37.72,1
217.33371019363403,47.48,1
218.6816349029541,51.24,1
220.09494018554688,54.21,1
221.5032992362976,56.34,1
222.85368275642395,55.69,1
224.1918408870697,53.38,1
225.6084656715393,53.28,1
227.00896668434143,55.31,1
228.42185759544373,58.03,1
229.76554894447327,56.21,1
231.19004321098328,57.72,1
232.59472966194153,59.28,1
234.01338410377502,58.86,1
235.41284275054932,63.34,1
236.76192617416382,63.34,1
238.18076848983765,60.24,1
239.5822639465332,59.52,1
241.0053789615631,62.03,1
242.40178179740906,59.69,1
243.81568551063538,59.38,1
245.22440481185913,59.41,1
246.64904022216797,59.24,1
248.06225442886353,59.17,1
249.47166752815247,59.41,1
250.88391709327698,59.28,1
252.29089546203613,61.41,1
253.6973135471344,61.69,1
255.11898970603943,59.24,1
256.5244436264038,58.79,1
257.93341159820557,58.79,1
259.34284496307373,59.07,1
260.76717877388,61.17,1
262.16481137275696,61.14,1
263.5907070636749,59.21,1
264.9989149570465,58.24,1
266.3988139629364,60.34,1
267.82389402389526,58.17,1
269.22556161880493,57.69,1
270.6346015930176,59.9,1
272.0590455532074,60.38,1
273.4611482620239,60.45,1
274.8033490180969,60.31,1
276.2202708721161,60.52,1
277.63048791885376,60.1,1
279.04689717292786,60.28,1
280.4564230442047,60.41,1
281.85745215415955,60.21,1
283.2830009460449,59.79,1
284.6940870285034,60.24,1
286.1095106601715,60.0,1
287.5168902873993,59.93,1
288.91731238365173,60.21,1
290.33112359046936,60.03,1
291.74290347099304,59.79,1
293.1650824546814,60.38,1
294.5754384994507,60.21,1
295.9784300327301,60.14,1
297.3981590270996,60.31,1
298.8023147583008,60.14,1
300.21497201919556,59.9,1
301.62905764579773,60.17,1
303.04992413520813,59.93,1
304.4522647857666,59.62,1
305.86515283584595,59.76,1
307.27958703041077,59.83,1
314.57332944869995,-0.59,0
315.89423751831055,-0.41,0
317.20085310935974,-0.66,0
318.5261187553406,-0.83,0
319.8542106151581,-1.21,0
321.1674234867096,-1.17,0
322.4730486869812,-1.1,0
323.7795271873474,-1.17,0
328.36886286735535,27.59,1
329.71569180488586,31.55,1
331.05309867858887,53.03,1
332.4060502052307,70.31,1
333.81458377838135,78.48,1
335.22134947776794,83.69,1
336.5692386627197,85.21,1
337.91332483291626,89.1,1
339.25112867355347,90.07,1
340.6595079898834,90.79,1
341.99843978881836,90.66,1
343.3516483306885,90.86,1
344.7531554698944,90.93,1
346.1057057380676,90.69,1
347.44204211235046,88.76,1
348.7929196357727,87.66,1
350.199697971344,87.76,1
351.54016041755676,89.86,1
352.88219451904297,90.97,1
354.2286596298218,89.14,1
355.56920433044434,90.45,1
356.9783601760864,88.38,1
358.3207278251648,90.52,1
359.6685719490051,91.41,1
361.0188047885895,89.31,1
362.35588335990906,89.03,1
363.6987519264221,90.55,1
365.0353624820709,89.34,1
366.38684010505676,91.14,1
367.724112033844,89.31,1
369.1374206542969,88.86,1
370.48030519485474,91.07,1
371.82227420806885,89.34,1
373.16807985305786,91.14,1
374.50630021095276,89.48,1
375.8554766178131,91.31,1
377.1968357563019,89.38,1
378.5475857257843,91.38,1
379.9593801498413,89.28,1
381.29434156417847,91.28,1
382.6405155658722,88.97,1
384.05443000793457,88.93,1
385.4630913734436,91.14,1
386.79948019981384,89.21,1
388.22341084480286,88.59,1
389.5586910247803,91.03,1
390.97889733314514,89.59,1
392.38908648490906,91.31,1
399.68851613998413,1.86,0
401.0014407634735,1.9,0
402.3182544708252,1.83,0
403.614089012146,1.9,0
404.932767868042,1.93,0
406.248831987381,1.83,0
407.58474707603455,1.86,0
408.8885762691498,1.9,0
413.46915221214294,6.79,1
414.82181906700134,7.9,1
416.1583831310272,10.48,1
417.5081293582916,14.28,1
418.8418622016907,18.97,1
420.25383377075195,25.03,1
421.60786485671997,31.45,1
423.0186450481415,38.41,1
424.35376381874084,45.1,1
425.7725794315338,51.34,1
427.11602687835693,56.97,1
428.53041100502014,62.1,1
429.94224286079407,67.07,1
431.34228229522705,71.62,1
432.7532105445862,75.31,1
434.1781210899353,78.34,1
435.5828447341919,80.59,1
436.9289927482605,82.34,1
438.2742249965668,83.14,1
439.6852161884308,83.34,1
441.090106010437,83.07,1
442.49706196784973,82.1,1
443.8479256629944,80.59,1
445.2632358074188,78.76,1
446.6758737564087,76.1,1
448.0744352340698,73.62,1
449.4862983226776,70.14,1
450.90146350860596,67.1,1
452.30901622772217,64.0,1
453.7283043861389,61.17,1
455.1370952129364,58.69,1
456.5542731285095,56.24,1
457.96176075935364,54.03,1
459.3722288608551,51.55,1
460.7133467197418,50.17,1
462.1279892921448,49.31,1
463.5495207309723,48.93,1
464.9491512775421,48.76,1
466.3017387390137,48.79,1
467.70953464508057,49.0,1
469.1229133605957,49.52,1
470.52843618392944,50.28,1
471.9405632019043,51.72,1
473.3602788448334,53.0,1
474.6899085044861,54.24,1
476.1041793823242,55.62,1
477.5187997817993,57.21,1
478.9273536205292,58.31,1
480.33712458610535,59.66,1
481.7565586566925,60.86,1
483.1670620441437,61.93,1
484.57190108299255,63.21,1
485.99599981307983,64.17,1
487.40784549713135,64.83,1
488.8050470352173,65.14,1
490.2252333164215,65.52,1
491.6316730976105,65.66,1
493.0502862930298,65.48,1
494.45106506347656,65.31,1
495.8739893436432,65.38,1
497.2878792285919,64.93,1
498.69086027145386,64.52,1
500.1104304790497,64.14,1
501.5085802078247,63.17,1
502.9201934337616,62.41,1
504.33353424072266,61.76,1
505.7553701400757,61.24,1
507.1587567329407,60.55,1
514.4934215545654,3.79,0
515.816507101059,3.79,0
517.1365261077881,3.79,0
518.4447102546692,3.76,0
519.8002965450287,3.79,0
521.1065421104431,3.83,0
522.4252457618713,3.76,0
523.7532620429993,3.76,0
524.9637815952301,3.76,0
526.1680843830109,3.83,0
527.3733375072479,3.86,0
528.6249263286591,3.79,0
529.8638343811035,3.79,0
531.0689930915833,3.72,0
532.2807261943817,3.72,0
533.4918613433838,3.79,0
534.7016837596893,3.76,0
535.9267425537109,3.76,0
537.1288301944733,3.83,0
538.3657329082489,3.83,0
539.6005492210388,3.79,0
540.8141310214996,3.79,0
542.0255658626556,3.79,0
543.2422957420349,3.79,0
544.463588476181,3.76,0
545.6757805347443,3.86,0
546.9190843105316,3.83,0
